"","icc","FeatureName"
"290",0.991412010190277,"wavelet.LHL_ngtdm_Coarseness"
"291",0.986990255929792,"wavelet.LHL_ngtdm_Complexity"
"292",0.981342049438881,"wavelet.LHL_ngtdm_Contrast"
"293",0.973947036410289,"wavelet.LHL_ngtdm_Strength"
"294",0.995730527730731,"wavelet.LHH_firstorder_10Percentile"
"295",0.987158557887514,"wavelet.LHH_firstorder_90Percentile"
"296",0.996509697298988,"wavelet.LHH_firstorder_Energy"
"297",0.993956285926871,"wavelet.LHH_firstorder_Entropy"
"298",0.994882768260991,"wavelet.LHH_firstorder_InterquartileRange"
"299",0.995204384250848,"wavelet.LHH_firstorder_Kurtosis"
"300",0.997723318349386,"wavelet.LHH_firstorder_Maximum"
"301",0.992331023975956,"wavelet.LHH_firstorder_MeanAbsoluteDeviation"
"302",0.991131110196502,"wavelet.LHH_firstorder_Mean"
"303",0.986408481993697,"wavelet.LHH_firstorder_Median"
"304",0.988319953486161,"wavelet.LHH_firstorder_Minimum"
"305",0.992569101399412,"wavelet.LHH_firstorder_Range"
"306",0.995120522860894,"wavelet.LHH_firstorder_RobustMeanAbsoluteDeviation"
"307",0.990771634807527,"wavelet.LHH_firstorder_RootMeanSquared"
"308",0.987464287661509,"wavelet.LHH_firstorder_Skewness"
"309",0.996509697308524,"wavelet.LHH_firstorder_TotalEnergy"
"310",0.994195215596943,"wavelet.LHH_firstorder_Uniformity"
"311",0.986162846155515,"wavelet.LHH_firstorder_Variance"
"312",0.961958346410617,"wavelet.LHH_glcm_Autocorrelation"
"313",0.948567982865974,"wavelet.LHH_glcm_ClusterProminence"
"314",0.993441842231654,"wavelet.LHH_glcm_ClusterShade"
"315",0.987991248438681,"wavelet.LHH_glcm_ClusterTendency"
"316",0.990400797960016,"wavelet.LHH_glcm_Contrast"
"317",0.979535306602594,"wavelet.LHH_glcm_Correlation"
"318",0.99454600162348,"wavelet.LHH_glcm_DifferenceAverage"
"319",0.99554211667976,"wavelet.LHH_glcm_DifferenceEntropy"
"320",0.989284483595678,"wavelet.LHH_glcm_DifferenceVariance"
"321",0.996554456546121,"wavelet.LHH_glcm_Id"
"322",0.996549950633971,"wavelet.LHH_glcm_Idm"
"323",0.997307555917008,"wavelet.LHH_glcm_Idmn"
"324",0.997946236089312,"wavelet.LHH_glcm_Idn"
"325",0.993974489042629,"wavelet.LHH_glcm_Imc1"
"326",0.994690644520862,"wavelet.LHH_glcm_Imc2"
"327",0.991198888472742,"wavelet.LHH_glcm_InverseVariance"
"328",0.980478503836057,"wavelet.LHH_glcm_JointAverage"
"329",0.996295889200957,"wavelet.LHH_glcm_JointEnergy"
"330",0.996117537767252,"wavelet.LHH_glcm_JointEntropy"
"331",0.987115274940767,"wavelet.LHH_glcm_MCC"
"332",0.996124923797879,"wavelet.LHH_glcm_MaximumProbability"
